"temp.a" "temp.b" "temp.c"
"SPCC330.07C" 0.488429949481959 NA 0.0101231909337879
"SPCC330.08" 0.939380761130982 0.00504467842872417 0.0089562667962979
"SPCC330.09" 0.236030510662653 NA 0.0691382927142873
"SPCC330.10" 0.0396226943071734 NA 2.55033158210220e-06
"SPCC330.11" 0.332876308211156 NA 0.626876537098205
"SPCC330.12C" 0.000121715279288223 0.00423757822026379 0.214961437785535
"SPCC330.13" 0.84439673805649 NA NA
"SPCC330.14C" 9.35549329029151e-06 0.831748622871953 NA
"SPCC330.15C" 0.0424487844756568 0.0449183605015474 0.00311947241533588
"SPCC330.17C" NA NA 0.871186699391234
"SPCC330.18" 0.0748830805149346 0.152322557775977 NA
"SPCC338.01C" 0.0375362211483304 NA NA
"SPCC338.02" NA NA NA
"SPCC338.04" 0.0436355181151397 0.569888052661278 NA
"SPCC338.05C" 0.0743299606877397 0.816904918672945 0.015518064574672
"SPCC338.06C" 0.0138120179118541 0.13557694699278 NA
"SPCC338.07C" 0.477728187156652 0.215557993402679 0.257334400927405
"SPCC338.08" NA NA 0.0225706200796632
"SPCC338.10C" 0.0643656474424668 0.66898487015341 0.0150977737412534
"SPCC338.11C" 0.620387698818322 NA 0.00326686645455944
"SPCC338.12" 1.33423898528638e-05 0.0022907755725425 6.06598266092857e-05
"SPCC338.13" NA NA 0.0172961358488317
"SPCC338.14" 0.0194856863167095 0.0189798565093026 5.52673209317171e-07
"SPCC338.15" NA 0.155986637806828 NA
"SPCC338.16" 0.0155562366273412 2.07873738023954e-07 8.7568782992438e-10
"SPCC338.17C" NA NA 0.00189661595232083
"SPCC338.18" NA NA NA
"SPCC364.01" NA NA NA
"SPCC364.02C" NA NA NA
"SPCC364.03" 0.000672332640188508 NA 0.000909498662627554
"SPCC364.04C" NA NA NA
"SPCC364.05" NA NA 0.309275159121209
"SPCC364.06" 0.511550065674819 0.016955997953909 NA
"SPCC417.02" NA NA NA
"SPCC417.03" 0.929362258414062 NA 0.00171317521002374
"SPCC417.04" 0.173601781313587 0.816068623731186 NA
"SPCC417.05C" NA NA 0.0034425117473855
"SPCC417.06C" NA NA 1.83678692684542e-07
"SPCC417.07C" NA NA 0.00667720961570916
"SPCC417.08" 8.2892614544413e-05 0.66231594359903 0.00568832598555358
"SPCC417.09C" NA NA 0.000291310336759518
"SPCC417.10" 0.00390788332469681 0.422093569506324 0.152990796687622
"SPCC417.11C" NA NA NA
"SPCC417.12" 0.0479309749933544 NA 0.178343220417974
"SPCC417.13" 0.788537983624504 0.353822575501824 NA
"SPCC417.14C" 0.000710812883050259 0.0036151395784213 0.0552071657555101
"SPCC4B3.01" 0.115456878099238 0.697597733679405 0.009287856845106
"SPCC4B3.02C" NA 0.0155276063633882 NA
"SPCC4B3.03C" 0.599685256069009 NA 0.0209453550184208
"SPCC4B3.04C" 0.761352804375972 0.610104175560037 NA
"SPCC4B3.05C" NA NA NA
"SPCC4B3.06C" 0.207119212169783 NA 0.000126951797513653
"SPCC4B3.07" NA NA 0.000733384756971895
"SPCC4B3.08" 0.98731480176247 NA 0.0541494370106433
"SPCC4B3.09C" 0.0558553069426413 0.236627637112541 1.13252730683146e-05
"SPCC4B3.10C" 0.153925630593066 NA 3.27446179081997e-05
"SPCC4B3.11C" 0.299642323456336 NA 0.0469094303048588
"SPCC4B3.12" NA 0.248545302613252 1.41878043764440e-12
"SPCC4B3.13" NA NA 0.216679970451606
"SPCC4B3.14" 0.0180100974864893 NA NA
"SPCC4B3.15" 0.65646848817775 0.346342004743302 0.00435511194046335
"SPCC4B3.16" NA NA NA
"SPCC4B3.17" 0.0994892754494282 0.0245068978697865 0.170643951511567
"SPCC4B3.18" 1.04722918304625e-05 0.00416382135053781 NA
"SPCC4E9.01C" NA NA NA
"SPCC4E9.02" 0.679566938899379 NA 0.000102288173284906
"SPCC4F11.02" NA 0.273787537155418 0.0166434319989047
"SPCC4F11.03C" 0.042620270821915 0.157677015272889 0.208968837409530
"SPCC4F11.04C" 0.96778365267886 NA 0.0325417607177723
"SPCC4F11.05" NA NA NA
"SPCC4G3.01" 0.657754096083411 0.371563071563456 0.0103105501411171
"SPCC4G3.02" NA NA 0.000101371500732153
"SPCC4G3.03" NA NA NA
"SPCC4G3.04C" 0.0896784004108171 0.213887511065606 0.000166356364608048
"SPCC4G3.05C" 0.089645167883844 NA 0.000379947333242982
"SPCC4G3.06C" 0.0301918530481766 NA 0.000283427266174108
"SPCC4G3.07C" NA 0.127636733666479 0.689357089371511
"SPCC4G3.08" 0.285552790349007 0.414051468226848 0.00207845378044724
"SPCC4G3.09C" NA 0.0172198241144301 0.000265059732002118
"SPCC4G3.10C" NA NA 4.43120916325033e-05
"SPCC4G3.11" NA NA NA
"SPCC4G3.12C" NA NA 0.373176099595156
"SPCC4G3.13C" 0.182242703919552 0.85583645676506 0.0706162485663634
"SPCC4G3.14" 0.0909896060925789 0.230327660341927 0.00197587724117598
"SPCC4G3.15C" NA 0.128627808369268 3.04830834298363e-06
"SPCC4G3.16" NA NA NA
"SPCC4G3.17" NA NA NA
"SPCC4G3.18" 0.638103923076088 0.322366456436776 0.00815107317879334
"SPCC4G3.19" 0.0798486801803376 0.600894909880438 0.89357071182687
"SPCC548.03C" NA 0.339669456243394 0.080409786360157
"SPCC548.04" NA NA NA
"SPCC548.05C" NA NA NA
"SPCC548.06C" 0.00167868041950635 0.135005613020565 0.377858782918408
"SPCC548.07C" 0.770914704498594 0.453428006891842 0.0433017944146119
"SPCC550.01C" NA NA 0.334682083789972
"SPCC550.02C" 0.0473303803699707 NA 2.30800083692742e-05
"SPCC550.03C" 0.5689642257966 0.00468922413479163 2.95958121126143e-10
"SPCC550.04C" NA NA NA
"SPCC550.05" NA NA 0.00232485253884570
"SPCC550.06C" 6.22497051194502e-06 0.00677702127305984 NA
"SPCC550.07" 0.241797097865122 0.9645382490061 0.0013159779312553
"SPCC550.08" NA NA 0.321598995738476
"SPCC550.09" NA NA 0.37883421075389
"SPCC550.10" NA NA 0.379895409659496
"SPCC550.11" 0.0928388702143236 0.000538429693746064 1.94244629071829e-07
"SPCC550.12" 0.192270828320565 NA 0.796246116734374
"SPCC550.13" NA NA 1.29514314909021e-05
"SPCC550.14" 0.311935692093836 0.227764390410858 0.627700685608217
"SPCC550.15C" 0.372764496818674 NA 1.89459803286040e-06
"SPCC553.01C" NA NA 0.00532599097026519
"SPCC553.02" 9.90055167526357e-05 NA 0.23875219170235
"SPCC553.03" NA NA 0.08638065665152
"SPCC553.04" 0.248241301150752 0.123620103029815 0.036768623086865
"SPCC553.06" 0.513721513146053 0.0205748795568222 NA
"SPCC553.07C" 0.479625266687433 0.312617911795985 0.00430798872009079
"SPCC553.08C" 0.916980151735874 0.302769307468501 1.03050184833959e-05
"SPCC553.09C" 0.938652791067085 NA NA
"SPCC553.10" 2.93379423987563e-05 0.0428494051803654 2.03479412564925e-05
"SPCC553.11C" NA NA 0.878412094893941
"SPCC553.12C" NA NA 3.30669737615973e-05
"SPCC569.01C" 0.237262066177368 0.349284278534008 0.0196056544203096
"SPCC569.02C" NA NA NA
"SPCC569.03" 0.309429251976962 NA NA
"SPCC569.04" 0.0998265727278927 0.0302223235365498 0.0828269549071089
"SPCC569.05C" NA 0.224722202943453 8.43486526188495e-11
"SPCC569.06" 0.075794113390183 0.798633538784146 NA
"SPCC569.07" 0.476086150302095 0.200829228293578 0.106882046047264
"SPCC569.08C" 0.544050426121586 0.516940665846766 1.325761752939e-09
"SPCC576.02" NA NA 0.0258356122777081
"SPCC576.03C" 0.127691898864260 0.728048117683128 3.26426563557885e-10
"SPCC576.04" NA NA 0.0122815836234628
"SPCC576.05" NA 0.649400516396022 0.254671495821965
"SPCC576.06C" NA NA 0.0732208782146248
"SPCC576.07" 0.828667705354392 0.0291810762993206 0.154847332048643
"SPCC576.08C" 1.25581353043296e-07 0.0475951515969955 0.255556451038269
"SPCC576.09" 0.00212898754471385 0.568407540235262 0.00384653480719912
"SPCC576.10C" 0.122942648777181 0.101662729458900 NA
"SPCC576.11" 5.06755271007059e-06 0.0380742652317167 0.000198097754208078
"SPCC576.12C" NA NA NA
"SPCC576.13" 0.132354013011237 NA 0.186414679223302
"SPCC576.14" 0.975167405211518 NA 0.029514382724439
"SPCC576.15C" NA NA 0.00107916764889617
"SPCC576.17C" 0.489730757707473 NA NA
"SPCC576.18C" NA 0.412883569059756 0.000856481472681856
"SPCC576.19C" NA NA 0.860007634715995
"SPCC584.01C" 0.085685090611634 0.18517525646861 0.132154688097332
"SPCC584.02" 0.712181406114325 0.872632511447996 NA
"SPCC584.03C" NA NA 0.241386180081786
"SPCC584.04" 0.434050883628747 0.140487804036451 NA
"SPCC584.05" 0.109680388628858 0.482812227925413 0.0315699400731684
"SPCC584.06C" 0.172948250963516 0.702690020828405 0.114704423340046
"SPCC584.09" NA NA NA
"SPCC584.11C" 0.174734507550162 0.302926559290792 0.0106948153507557
"SPCC584.12" NA 0.0548566345491816 0.251036323836790
"SPCC584.13" NA NA 0.0352630883102172
"SPCC584.14" 0.986459739950178 NA 0.00310356747238842
"SPCC584.15C" NA 0.0100863201014142 0.0147660982250167
"SPCC584.16C" NA NA 0.0600474512365583
"SPCC594.01" NA NA 0.000470532734928541
"SPCC594.02C" 0.958652453034419 0.882433268118652 0.00661834313274388
"SPCC594.03" NA NA NA
"SPCC594.04C" NA 0.238304573577544 NA
"SPCC594.05C" NA NA 0.610627792381102
"SPCC594.06C" NA NA 0.0971550327406661
"SPCC594.07C" 0.806237302429244 0.193630431630370 0.0110331646669970
"SPCC5E4.03C" 0.192163754316317 NA 0.000182946403156694
"SPCC5E4.04" 0.668513270439036 NA 4.87583423548302e-06
"SPCC5E4.05C" 0.756873012831074 0.610141417687896 NA
"SPCC5E4.06" 0.464035146812675 NA 0.277196375377292
"SPCC5E4.07" 8.58425826222096e-05 NA 0.759317743613879
"SPCC5E4.08" NA NA NA
"SPCC5E4.10C" NA NA NA
"SPCC61.02" NA NA NA
"SPCC61.03" 0.0389193334545865 NA NA
"SPCC61.04C" NA NA 0.812733391643532
"SPCC61.05" NA NA 0.0114666853176478
"SPCC61.06" 0.986037776591818 0.00461707810790659 4.97273759359864e-19
"SPCC613.02" NA NA NA
"SPCC613.03" 0.709043518421706 0.609013675179866 0.257033147023945
"SPCC613.04C" 0.0288372327542106 NA 0.488529933283126
"SPCC613.05C" 0.0113526481614859 0.0420304539592026 0.458591398722744
"SPCC613.06" 0.156146935621361 NA 0.0194781075807625
"SPCC613.07" 0.0105191345059664 0.638645571746721 0.000232985733624196
"SPCC613.08" 0.160582411750441 0.00472102014151562 0.0340326679897575
"SPCC613.09" NA NA NA
"SPCC613.10" 0.032161503753725 0.628441779874915 NA
"SPCC613.11C" NA NA 8.8605319987045e-08
"SPCC613.12C" NA NA NA
"SPCC613.13C" 0.270177243675862 NA 0.000248092462754861
"SPCC613.14" NA NA NA
"SPCC622.01C" NA 0.304953386726723 NA
"SPCC622.02" NA 0.258570620503764 0.00528337368398736
"SPCC622.03C" NA NA NA
"SPCC622.04" NA NA NA
"SPCC622.05" NA NA 2.13029561140463e-05
"SPCC622.06C" NA NA NA
"SPCC622.07" NA NA NA
"SPCC622.08C" 0.000448342119329792 0.0647294481276521 2.03658428259745e-06
"SPCC622.09" 2.23137908776386e-05 0.0228974143184181 9.53992831842264e-08
"SPCC622.10C" NA NA 0.0263975968111238
"SPCC622.11" NA NA 0.337960897058828
"SPCC622.12C" 0.237293657851594 0.611371834780056 0.00865980848619438
"SPCC622.13C" 0.0141367323337311 NA 0.221212363182906
"SPCC622.14" 0.346519678824768 0.719724642555655 0.0386764202755859
"SPCC622.15C" NA 0.125870008099189 0.328999086790022
"SPCC622.16C" NA NA NA
"SPCC622.17" NA NA NA
"SPCC622.18" 0.00325786173358221 0.133716415901656 0.1480138805703
"SPCC622.19" 0.113823386340847 NA 0.135043302208159
"SPCC622.20C" 0.409649284605607 NA 0.576997715774238
"SPCC63.02C" 0.170712609708553 0.86166509091501 NA
"SPCC63.03" NA NA NA
"SPCC63.04" NA NA 0.529994072524455
"SPCC63.05" 0.322421371548239 NA 0.0655859837211577
"SPCC63.06" 0.774489684799306 NA 0.0125332514704738
"SPCC63.07" NA NA 0.031727240796455
"SPCC63.08C" 0.595962489249562 0.601779299084071 0.0229206549384537
"SPCC63.10C" NA 0.322197690150957 0.00214421129371592
"SPCC63.11" 0.00980232060851104 0.73108659189305 5.54405493362121e-06
"SPCC63.12C" NA 0.108931563139327 NA
"SPCC63.13" NA NA NA
"SPCC63.14" 0.0799495578985466 NA 2.40699797966594e-05
"SPCC63.15" NA 0.670670676428165 0.00419595068475311
"SPCC63.16" 0.294608289698399 0.0369666937558434 0.00274906757906568
"SPCC645.02" NA NA 0.400098361505015
"SPCC645.03C" 0.555701172961932 0.0512103115904786 0.00862221438523444
"SPCC645.04" 0.348470307513753 0.0568271294074756 0.0940377541175382
"SPCC645.05C" 0.286008115274003 NA 0.0524508521649442
"SPCC645.06C" NA NA 0.0437388289768359
"SPCC645.07" 0.836017682361612 NA 0.0391732927695602
"SPCC645.08C" 0.0261005534086611 0.869143952719006 NA
"SPCC645.09" NA NA NA
"SPCC645.10" 0.820902310132746 NA 0.415307434088989
"SPCC645.11C" 0.602684149864597 NA 0.00299344300920122
"SPCC645.12C" NA NA 0.0817788062868747
"SPCC645.13" 0.599451808273585 0.606897046698258 0.0296753431647044
"SPCC645.14C" 0.000217589125558243 NA 1.59259813387442e-09
"SPCC663.02" NA NA 0.174597476540842
"SPCC663.03" NA NA 0.000739814445874921
"SPCC663.04" 8.37039818084796e-05 0.0182489093026601 0.572966694971613
"SPCC663.05C" 0.507320621037636 0.147653251600044 NA
"SPCC663.06C" NA NA 0.000108170479988082
"SPCC663.08C" 0.605977101943259 NA NA
"SPCC663.09C" NA NA 1.31707333693473e-07
"SPCC663.10" 0.342541122864876 0.130896506808695 0.00447692344452009
"SPCC663.11" 0.221308239316300 NA NA
"SPCC663.12" NA NA NA
"SPCC663.13C" 0.324743161287464 NA NA
"SPCC663.14C" 0.00170107156512354 NA 0.387268517748862
"SPCC663.15C" 0.210774345913110 0.300537916490332 0.363119139912734
"SPCC70.02C" 0.00182750409550557 0.0614012280326956 0.000144025103975638
"SPCC70.03C" NA 0.0740300082973927 0.0159215917101311
"SPCC70.04C" NA NA 2.89826998983831e-06
"SPCC70.05C" 0.409414183900505 0.322414536975009 0.369916305761827
"SPCC70.06" NA NA 0.244952915139507
"SPCC70.07C" 0.561015779312176 NA NA
"SPCC70.08C" 0.419233728972004 0.939384906064784 3.21244413951598e-10
"SPCC70.09C" NA NA NA
"SPCC70.10" NA NA NA
"SPCC70.11C" NA NA 0.639843313279955
"SPCC736.02" NA NA 0.262658252802839
"SPCC736.03C" NA NA NA
"SPCC736.04C" 0.0482989110012916 0.408415306326734 NA
"SPCC736.05" NA NA 0.106501416766553
"SPCC736.06" 0.379582050124258 0.406220190905105 NA
"SPCC736.07C" 0.993613606027903 NA 0.0751502371990487
"SPCC736.08" 0.66417618083069 NA 0.00839202707403786
"SPCC736.09C" 0.242490376390274 0.333435832349073 NA
"SPCC736.10C" NA 0.94553768234461 0.00108153198516063
"SPCC736.11" NA 0.127781612504827 0.872288878867968
"SPCC736.12C" 0.429933481731858 NA 0.00643010313210964
"SPCC736.13" NA NA 0.0125914796388434
"SPCC736.14" NA 0.981751560294116 0.975920370018725
"SPCC736.15" 0.811716573130635 0.177568188958798 2.30611536849813e-06
"SPCC737.02C" 0.0271984666068453 0.0847173672600268 0.0117031376010115
"SPCC737.03C" 0.0877785559107431 0.0615998276038715 1.15150205105364e-09
"SPCC737.04" NA NA 6.44392112857684e-14
"SPCC737.05" NA NA 4.90187292737339e-05
"SPCC737.06C" 0.379907506723974 0.841477897050157 0.0122785126950405
"SPCC737.07C" NA NA NA
"SPCC737.08" 0.769224673930863 0.153635495735291 0.0215553735504116
"SPCC737.09C" 0.662770548811101 0.365068096747827 0.090976401532926
"SPCC74.01" 0.378209345816910 NA NA
"SPCC74.02C" NA NA NA
"SPCC74.03C" 0.0167914980282661 0.102617899076320 0.255796760032615
"SPCC74.04" NA 0.691838227365412 0.000210903542976127
"SPCC74.05" 0.111433880965235 0.713011799843353 0.0923883699334769
"SPCC74.06" 0.98639116552153 NA 0.000570051947592038
"SPCC74.07C" 2.66116423238627e-05 NA 2.46497423730683e-09
"SPCC74.09" NA NA NA
"SPCC757.02C" 0.604416698605159 NA 0.701052305402908
"SPCC757.03C" NA NA NA
"SPCC757.04" NA 0.756782577448328 NA
"SPCC757.05C" 0.686836863353159 0.446763727682183 NA
"SPCC757.06" NA NA NA
"SPCC757.07C" NA 0.0803873020759889 7.55403889513388e-05
"SPCC757.08" NA NA 0.319979367191093
"SPCC757.09C" 0.0072638175326554 NA 0.778237271828492
"SPCC757.10" 0.889421611875223 0.158188883792683 NA
"SPCC757.11C" NA NA 0.000129388592309708
"SPCC757.12" 2.62907747852885e-05 1.16453072035567e-05 1.65207341765428e-11
"SPCC757.13" NA NA NA
"SPCC757.14" 0.239291228881698 NA NA
"SPCC777.02" 0.612885229604454 0.188033819276106 0.000445919447093975
"SPCC777.03C" 0.502591978893838 0.953094033567538 0.656334003065292
"SPCC777.04" 0.0294624477173311 NA 0.164434760556687
"SPCC777.05" NA NA 0.000966602454528782
"SPCC777.06C" 0.358514783603791 0.130590056734442 0.0186397674887048
"SPCC777.07" NA NA 8.01225318625846e-09
"SPCC777.08C" 0.6587655256866 0.737175012166706 NA
"SPCC777.09C" 0.00138695308383698 0.286557228083612 1.39086440866655e-07
"SPCC777.10C" NA NA NA
"SPCC777.11" 0.600659154791898 NA NA
"SPCC777.12C" 0.769864488989938 0.657376548575413 3.79877244304229e-13
"SPCC777.13" 0.0639968008404203 0.24244581630307 0.00327485553723249
"SPCC777.14" NA NA 0.596805694207929
"SPCC777.15" 0.87034318785596 0.242007535939255 0.00682661304484515
"SPCC777.16C" 0.903649096688934 NA 0.000665933712986541
"SPCC777.17C" NA 0.558895584014469 NA
"SPCC790.02" NA 0.697764211144209 4.40029635675162e-05
"SPCC790.03" 0.330405428976765 NA 0.0141970563584131
"SPCC794.01C" 0.491596589168624 0.0359697951451792 0.233072850190716
"SPCC794.02" NA NA 0.169499284225528
"SPCC794.03" 0.474490026449439 NA 0.0806501885656048
"SPCC794.04C" NA NA NA
"SPCC794.06" NA NA NA
"SPCC794.07" 0.196259553208001 0.400985733889800 1.89787204099864e-09
"SPCC794.08" 0.968003447933983 0.64407794462003 2.32181026169298e-10
"SPCC794.09C" 0.280967563928470 0.859560688295678 0.000205383716075343
"SPCC794.10" 0.0940011783062528 0.290824031042803 0.000456280393002493
"SPCC794.11C" 0.0385314903363944 0.338168870471233 0.000775429106640454
"SPCC794.12C" 0.00118856341948860 NA NA
"SPCC794.15" 0.754587857572287 NA 0.590525516264798
"SPCC825.01" 0.599933275010213 0.155364885153421 0.169477005793891
"SPCC825.02" 0.508843475411427 0.0111768261196330 0.0137190397020114
"SPCC825.03C" 0.00177308976748739 0.000173182644368769 0.00470340616721223
"SPCC825.04C" NA NA NA
"SPCC825.05C" 0.552323849652313 0.26364070231975 0.00044342426263945
"SPCC830.03" 0.73820241261216 0.139045009181582 0.0134116758485295
"SPCC830.04C" 0.233336267569536 0.676873307945406 0.0263781760603740
"SPCC830.05C" NA NA 0.813275868007536
"SPCC830.06" 0.132445635531617 0.346484740323598 NA
"SPCC830.07C" 0.00207774336428046 0.292569018507687 0.120386856705508
"SPCC830.08C" 0.0664954801325619 0.000915472068232091 0.0576279184082464
"SPCC830.09C" NA NA NA
"SPCC830.10" NA NA 0.0270501390770594
"SPCC830.11C" NA NA 0.00615286738641258
"SPCC830.12" NA NA 1.14687251037372e-05
"SPCC895.02" NA NA NA
"SPCC895.03C" NA 0.64081415924762 0.176053817348432
"SPCC895.04C" 0.333526613677254 0.292190506561870 0.0010395213815007
"SPCC895.05" NA NA NA
"SPCC895.06" 0.38806250270653 0.226470826280327 0.000114330746312078
"SPCC895.07" 0.880684471116038 NA 0.906278827774865
"SPCC895.08C" 0.00110566617577702 NA 0.705522022371746
"SPCC895.09C" NA NA 0.219487608046018
"SPCC962.02C" NA NA 0.00124243457694298
"SPCC962.03C" 0.0170843221656356 0.226660402520868 0.524194131516725
"SPCC962.04" 0.00064578613662196 0.116389033731872 0.376629237610682
"SPCC962.05" 0.444635822539008 NA 0.560553476566878
"SPCC962.06C" 0.111307675205313 0.131246091601239 0.282504178959728
"SPCC965.02" 0.746214140707464 NA 0.923066986177632
"SPCC965.03" NA 0.366582935329308 0.000202712462184928
"SPCC965.04C" 0.866638765318471 NA 0.00227233918699930
"SPCC965.05C" NA 0.162279933685655 7.02573555771017e-05
"SPCC965.06" 0.131352390767601 NA NA
"SPCC965.07C" NA 0.227272747809572 2.56443165769022e-10
"SPCC965.08C" NA NA NA
"SPCC965.09" 0.816873926018832 NA NA
"SPCC965.10" NA 0.046421820381855 0.221031385914138
"SPCC965.11C" 0.823315429960041 NA 0.000471511475989613
"SPCC965.12" 0.392445234796589 NA 0.00330360392248101
"SPCC965.13" 0.539727286357139 0.117148394584753 NA
"SPCC965.14C" NA NA NA
"SPCC970.02" NA NA 0.88736564983321
"SPCC970.03" 0.282206511879686 0.720997811695848 0.00131789937342096
"SPCC970.04C" 0.96265137466999 NA 0.00431392743730734
"SPCC970.05" 1.21075166245357e-05 0.0124846330394199 0.0161885168845584
"SPCC970.06" 0.725124177841572 6.32427559902984e-05 0.000110395666195472
"SPCC970.07C" 0.157114632235060 NA 0.00546992512023704
"SPCC970.08" NA NA 0.0590447651665746
"SPCC970.09" NA NA 0.00140845210601418
"SPCC970.10C" 0.000816190898365624 0.569041803254835 0.000227969201721565
"SPCC970.11C" NA NA 0.0197211545468151
"SPCC970.12" NA NA 0.731649776153967
"SPCP1E11.01C" NA NA 2.41073523301791e-05
"SPCP1E11.02" NA NA NA
"SPCP1E11.03" NA NA 0.00357659380804758
"SPCP1E11.04C" 0.235714700270491 0.136306680407607 0.00357703835424503
"SPCP1E11.05C" 0.643662090758203 0.276638608282771 7.75361609110192e-05
"SPCP1E11.06" 0.298777597409566 NA 0.702113512345847
"SPCP1E11.07C" NA NA 0.296645761521497
"SPCP1E11.08" 0.262046907167148 1.30896186750393e-05 0.0147592206936894
"SPCP1E11.09C" 6.06357913658462e-05 0.276651856244574 0.108450722297199
"SPCP1E11.10" 0.618164155314803 0.262968838016805 0.0216860406219323
"SPCP1E11.11" 0.95246120220177 0.0757300696393492 0.000867229245056956
"SPCP20C8.01C" NA 0.160827674033194 0.0137530217157553
"SPCP20C8.02C" NA NA 9.37578766674573e-08
"SPCP25A2.02C" NA NA NA
"SPCP25A2.03" 0.48601802241086 0.727160886863507 0.504399242620666
